Linux 3.10.0-1062.7.1.el7.x86_64 (mcracpoc1.example.com) 	02/11/2020 	_x86_64_	(32 CPU)

12:29:08 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:29:23 PM   14    4.76    0.00    7.33   45.79    0.00    3.66    0.00    0.00    0.00   38.46
12:29:23 PM   15    2.85    0.00    4.63   30.25    0.00    2.49    0.00    0.00    0.00   59.79
12:29:23 PM   16    4.92    0.00    6.82   43.56    0.00    7.58    0.00    0.00    0.00   37.12
12:29:23 PM   17    1.38    0.00    3.11   16.61    0.00    0.69    0.00    0.00    0.00   78.20
12:29:23 PM   18    9.15    0.00   45.77    2.11    0.00   13.03    0.00    0.00    0.00   29.93
12:29:23 PM   19    9.03    0.00   12.64   53.07    0.00    4.33    0.00    0.00    0.00   20.94
12:29:23 PM   20   18.08    0.00   19.56   39.48    0.00   14.76    0.00    0.00    0.00    8.12
12:29:23 PM   21   11.38    0.00   50.00    3.10    0.00   12.07    0.00    0.00    0.00   23.45
12:29:23 PM   22   13.41    0.00   15.22   53.99    0.00    5.80    0.00    0.00    0.00   11.59
12:29:23 PM   23    8.95    0.00   13.23   55.25    0.00    6.61    0.00    0.00    0.00   15.95
12:29:23 PM   24   11.87    0.00   17.63   54.32    0.00    5.76    0.00    0.00    0.00   10.43
12:29:23 PM   25   10.90    0.00   12.78   50.75    0.00    7.52    0.00    0.00    0.00   18.05
12:29:23 PM   26   12.45    0.00   13.58   55.09    0.00    7.55    0.00    0.00    0.00   11.32
12:29:23 PM   27    2.92    0.00    5.47   41.61    0.00    1.82    0.00    0.00    0.00   48.18
12:29:23 PM   28    6.79    0.00   10.57   54.34    0.00    7.55    0.00    0.00    0.00   20.75
12:29:23 PM   29    1.41    0.00    2.46   20.07    0.00    0.70    0.00    0.00    0.00   75.35
12:29:23 PM   30    6.86    0.00    9.39   47.65    0.00    1.81    0.00    0.00    0.00   34.30
12:29:23 PM   31    2.62    0.00    7.87   22.85    0.00    8.99    0.00    0.00    0.00   57.68

12:29:23 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:29:26 PM  all    5.29    0.00   12.02   38.46    0.00    4.29    0.00    0.00    0.00   39.93
12:29:26 PM    0    3.24    0.00   20.14   34.53    0.00    1.80    0.00    0.00    0.00   40.29
12:29:26 PM    1    0.34    0.00    0.00    1.69    0.00    0.00    0.00    0.00    0.00   97.97
12:29:26 PM    2    6.01    0.00   12.37   52.30    0.00    0.00    0.00    0.00    0.00   29.33
12:29:26 PM    3    1.02    0.00    0.34    5.78    0.00    0.00    0.00    0.00    0.00   92.86
12:29:26 PM    4    8.66    0.00   15.16   54.51    0.00    5.78    0.00    0.00    0.00   15.88
12:29:26 PM    5    1.52    0.00    6.82   20.45    0.00    3.03    0.00    0.00    0.00   68.18
12:29:26 PM    6    6.62    0.00    9.56   55.88    0.00    2.94    0.00    0.00    0.00   25.00
12:29:26 PM    7    1.06    0.00    2.84   19.50    0.00    1.42    0.00    0.00    0.00   75.18
12:29:26 PM    8    7.64    0.00   45.49    6.94    0.00    5.90    0.00    0.00    0.00   34.03
12:29:26 PM    9    2.46    0.00    4.23   32.39    0.00    2.11    0.00    0.00    0.00   58.80
12:29:26 PM   10    6.16    0.00   10.14   64.49    0.00    1.45    0.00    0.00    0.00   17.75
12:29:26 PM   11    2.26    0.00    3.38   34.21    0.00    3.76    0.00    0.00    0.00   56.39
