Linux 3.10.0-1062.7.1.el7.x86_64 (mcracpoc1.example.com) 	02/08/2020 	_x86_64_	(8 CPU)

10:08:09 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:09:24 AM    3   14.87    0.00   22.68   54.65    0.00    7.81    0.00    0.00    0.00    0.00
10:09:24 AM    4   19.86    0.00   27.44   26.71    0.00   25.99    0.00    0.00    0.00    0.00
10:09:24 AM    5   19.78    0.00   38.13   22.30    0.00   19.06    0.00    0.00    0.00    0.72
10:09:24 AM    6   16.10    0.00   28.46   45.32    0.00    9.74    0.00    0.00    0.00    0.37
10:09:24 AM    7   13.41    0.00   26.82   42.15    0.00   16.48    0.00    0.00    0.00    1.15

10:09:24 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:09:27 AM  all   17.58    0.00   30.26   36.18    0.00   14.92    0.00    0.00    0.00    1.06
10:09:27 AM    0   17.41    0.00   31.11   39.26    0.00   11.11    0.00    0.00    0.00    1.11
10:09:27 AM    1   12.93    0.00   27.76   44.87    0.00   11.41    0.00    0.00    0.00    3.04
10:09:27 AM    2   16.85    0.00   33.33   37.36    0.00   12.09    0.00    0.00    0.00    0.37
10:09:27 AM    3   15.36    0.00   27.34   47.19    0.00    8.61    0.00    0.00    0.00    1.50
10:09:27 AM    4   22.26    0.00   31.80   19.79    0.00   25.80    0.00    0.00    0.00    0.35
10:09:27 AM    5   19.43    0.00   35.69   23.67    0.00   20.85    0.00    0.00    0.00    0.35
10:09:27 AM    6   21.66    0.00   29.60   36.82    0.00   11.55    0.00    0.00    0.00    0.36
