Linux 3.10.0-1062.7.1.el7.x86_64 (mcracpoc1.example.com) 	02/10/2020 	_x86_64_	(8 CPU)

04:18:14 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
04:19:14 PM    5   21.22    0.00   28.78   34.89    0.00   14.75    0.00    0.00    0.00    0.36
04:19:14 PM    6   21.55    0.00   26.50   43.82    0.00    4.95    0.00    0.00    0.00    3.18
04:19:14 PM    7   12.37    0.00   26.50   41.70    0.00    7.77    0.00    0.00    0.00   11.66

04:19:14 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
04:19:17 PM  all   20.28    0.00   28.17   37.06    0.00   12.02    0.00    0.00    0.00    2.47
04:19:17 PM    0   16.30    0.00   33.70   37.68    0.00   10.51    0.00    0.00    0.00    1.81
04:19:17 PM    1   19.06    0.00   25.54   42.81    0.00   10.43    0.00    0.00    0.00    2.16
04:19:17 PM    2   21.94    0.00   26.98   39.57    0.00   10.43    0.00    0.00    0.00    1.08
04:19:17 PM    3   16.48    0.00   21.35   49.44    0.00    8.24    0.00    0.00    0.00    4.49
04:19:17 PM    4   25.36    0.00   27.86   22.50    0.00   23.93    0.00    0.00    0.00    0.36
04:19:17 PM    5   28.27    0.00   30.04   24.03    0.00   17.31    0.00    0.00    0.00    0.35
04:19:17 PM    6   18.25    0.00   33.33   37.89    0.00    7.02    0.00    0.00    0.00    3.51
04:19:17 PM    7   16.43    0.00   26.79   43.21    0.00    8.21    0.00    0.00    0.00    5.36

04:19:17 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
04:19:20 PM  all   20.15    0.00   26.27   39.05    0.00   11.11    0.00    0.00    0.00    3.42
04:19:20 PM    0   15.16    0.00   31.77   41.88    0.00    7.58    0.00    0.00    0.00    3.61
04:19:20 PM    1   18.55    0.00   24.36   42.91    0.00    9.45    0.00    0.00    0.00    4.73
04:19:20 PM    2   27.60    0.00   22.22   37.63    0.00    9.68    0.00    0.00    0.00    2.87
04:19:20 PM    3   27.80    0.00   17.33   37.55    0.00   11.55    0.00    0.00    0.00    5.78
04:19:20 PM    4   18.57    0.00   29.64   29.29    0.00   22.14    0.00    0.00    0.00    0.36
04:19:20 PM    5   22.22    0.00   29.75   32.97    0.00   15.05    0.00    0.00    0.00    0.00
04:19:20 PM    6   14.59    0.00   32.38   40.93    0.00    5.69    0.00    0.00    0.00    6.41
04:19:20 PM    7   16.67    0.00   22.46   48.91    0.00    7.25    0.00    0.00    0.00    4.71

04:19:20 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
04:19:23 PM  all   16.59    0.00   24.38   45.44    0.00   10.30    0.00    0.00    0.00    3.28
04:19:23 PM    0   13.65    0.00   25.46   46.13    0.00    9.59    0.00    0.00    0.00    5.17
04:19:23 PM    1   22.46    0.00   18.48   47.46    0.00    9.06    0.00    0.00    0.00    2.54
04:19:23 PM    2   16.18    0.00   20.96   50.37    0.00   10.29    0.00    0.00    0.00    2.21
04:19:23 PM    3   19.33    0.00   15.99   54.28    0.00    7.06    0.00    0.00    0.00    3.35
04:19:23 PM    4   19.27    0.00   32.73   32.00    0.00   15.64    0.00    0.00    0.00    0.36
04:19:23 PM    5   18.48    0.00   31.52   34.06    0.00   15.58    0.00    0.00    0.00    0.36
04:19:23 PM    6   13.92    0.00   28.57   46.15    0.00    8.06    0.00    0.00    0.00    3.30
04:19:23 PM    7    9.42    0.00   21.01   53.99    0.00    7.61    0.00    0.00    0.00    7.97

04:19:23 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
04:19:26 PM  all   17.90    0.00   23.75   42.83    0.00   11.02    0.00    0.00    0.00    4.50
04:19:26 PM    0   13.50    0.00   25.91   45.62    0.00   11.68    0.00    0.00    0.00    3.28
04:19:26 PM    1   13.45    0.00   18.18   48.00    0.00   16.00    0.00    0.00    0.00    4.36
04:19:26 PM    2   16.19    0.00   26.26   40.29    0.00    8.99    0.00    0.00    0.00    8.27
04:19:26 PM    3   22.22    0.00   20.79   37.99    0.00    9.32    0.00    0.00    0.00    9.68
